TA_YM,행정동_코드,행정동_코드_명,서비스_업종_코드,세분류,카테고리,기준_년분기_코드,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2024-04-01,11200650,성수1가1동,CS300001,식품소매,식품/가공소매업,20242,9,18,0,0,6,1,9
2024-05-01,11200650,성수1가1동,CS300001,식품소매,식품/가공소매업,20242,9,18,0,0,6,1,9
2024-06-01,11200650,성수1가1동,CS300001,식품소매,식품/가공소매업,20242,9,18,0,0,6,1,9
2024-04-01,11200650,성수1가1동,CS300006,식품소매,식품/가공소매업,20242,3,3,0,0,0,0,0
2024-05-01,11200650,성수1가1동,CS300006,식품소매,식품/가공소매업,20242,3,3,0,0,0,0,0
2024-06-01,11200650,성수1가1동,CS300006,식품소매,식품/가공소매업,20242,3,3,0,0,0,0,0
2024-04-01,11200650,성수1가1동,CS300007,식품소매,식품/가공소매업,20242,5,5,0,0,0,0,0
2024-05-01,11200650,성수1가1동,CS300007,식품소매,식품/가공소매업,20242,5,5,0,0,0,0,0
2024-06-01,11200650,성수1가1동,CS300007,식품소매,식품/가공소매업,20242,5,5,0,0,0,0,0
2024-04-01,11200650,성수1가1동,CS300008,식품소매,식품/가공소매업,20242,1,1,0,0,100,1,0
2024-05-01,11200650,성수1가1동,CS300008,식품소매,식품/가공소매업,20242,1,1,0,0,100,1,0
2024-06-01,11200650,성수1가1동,CS300008,식품소매,식품/가공소매업,20242,1,1,0,0,100,1,0
2024-04-01,11200650,성수1가1동,CS300009,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-05-01,11200650,성수1가1동,CS300009,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-06-01,11200650,성수1가1동,CS300009,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-04-01,11200650,성수1가1동,CS300010,가공식품/반찬,식품/가공소매업,20242,12,12,0,0,0,0,0
2024-05-01,11200650,성수1가1동,CS300010,가공식품/반찬,식품/가공소매업,20242,12,12,0,0,0,0,0
2024-06-01,11200650,성수1가1동,CS300010,가공식품/반찬,식품/가공소매업,20242,12,12,0,0,0,0,0
2024-04-01,11200660,성수1가2동,CS100001,한식,음식업,20242,178,195,10,19,5,9,17
2024-05-01,11200660,성수1가2동,CS100001,한식,음식업,20242,178,195,10,19,5,9,17
2024-06-01,11200660,성수1가2동,CS100001,한식,음식업,20242,178,195,10,19,5,9,17
2024-04-01,11200660,성수1가2동,CS100002,중식,음식업,20242,19,20,5,1,0,0,1
2024-05-01,11200660,성수1가2동,CS100002,중식,음식업,20242,19,20,5,1,0,0,1
2024-06-01,11200660,성수1가2동,CS100002,중식,음식업,20242,19,20,5,1,0,0,1
2024-04-01,11200660,성수1가2동,CS100003,일식,음식업,20242,44,49,2,1,0,0,5
2024-05-01,11200660,성수1가2동,CS100003,일식,음식업,20242,44,49,2,1,0,0,5
2024-06-01,11200660,성수1가2동,CS100003,일식,음식업,20242,44,49,2,1,0,0,5
2024-04-01,11200660,성수1가2동,CS100004,양식,음식업,20242,101,104,7,7,8,8,3
2024-05-01,11200660,성수1가2동,CS100004,양식,음식업,20242,101,104,7,7,8,8,3
2024-06-01,11200660,성수1가2동,CS100004,양식,음식업,20242,101,104,7,7,8,8,3
2024-04-01,11200660,성수1가2동,CS100005,제과점,음료/디저트업,20242,48,49,6,3,10,5,1
2024-05-01,11200660,성수1가2동,CS100005,제과점,음료/디저트업,20242,48,49,6,3,10,5,1
2024-06-01,11200660,성수1가2동,CS100005,제과점,음료/디저트업,20242,48,49,6,3,10,5,1
2024-04-01,11200660,성수1가2동,CS100006,페스트푸드/분식류,음식업,20242,24,30,10,3,7,2,6
2024-05-01,11200660,성수1가2동,CS100006,페스트푸드/분식류,음식업,20242,24,30,10,3,7,2,6
2024-06-01,11200660,성수1가2동,CS100006,페스트푸드/분식류,음식업,20242,24,30,10,3,7,2,6
2024-04-01,11200660,성수1가2동,CS100007,치킨전문점,음식업,20242,4,12,0,0,0,0,8
2024-05-01,11200660,성수1가2동,CS100007,치킨전문점,음식업,20242,4,12,0,0,0,0,8
2024-06-01,11200660,성수1가2동,CS100007,치킨전문점,음식업,20242,4,12,0,0,0,0,8
2024-04-01,11200660,성수1가2동,CS100008,페스트푸드/분식류,음식업,20242,23,31,7,2,7,2,8
2024-05-01,11200660,성수1가2동,CS100008,페스트푸드/분식류,음식업,20242,23,31,7,2,7,2,8
2024-06-01,11200660,성수1가2동,CS100008,페스트푸드/분식류,음식업,20242,23,31,7,2,7,2,8
2024-04-01,11200660,성수1가2동,CS100009,호프-간이주점,주점업,20242,51,62,0,0,5,3,11
2024-05-01,11200660,성수1가2동,CS100009,호프-간이주점,주점업,20242,51,62,0,0,5,3,11
2024-06-01,11200660,성수1가2동,CS100009,호프-간이주점,주점업,20242,51,62,0,0,5,3,11
2024-04-01,11200660,성수1가2동,CS100010,커피전문점,음료/디저트업,20242,194,220,4,8,6,14,26
2024-05-01,11200660,성수1가2동,CS100010,커피전문점,음료/디저트업,20242,194,220,4,8,6,14,26
2024-06-01,11200660,성수1가2동,CS100010,커피전문점,음료/디저트업,20242,194,220,4,8,6,14,26
2024-04-01,11200660,성수1가2동,CS300001,식품소매,식품/가공소매업,20242,17,25,12,3,0,0,8
2024-05-01,11200660,성수1가2동,CS300001,식품소매,식품/가공소매업,20242,17,25,12,3,0,0,8
2024-06-01,11200660,성수1가2동,CS300001,식품소매,식품/가공소매업,20242,17,25,12,3,0,0,8
2024-04-01,11200660,성수1가2동,CS300006,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-05-01,11200660,성수1가2동,CS300006,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-06-01,11200660,성수1가2동,CS300006,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-04-01,11200660,성수1가2동,CS300007,식품소매,식품/가공소매업,20242,10,10,0,0,10,1,0
2024-05-01,11200660,성수1가2동,CS300007,식품소매,식품/가공소매업,20242,10,10,0,0,10,1,0
2024-06-01,11200660,성수1가2동,CS300007,식품소매,식품/가공소매업,20242,10,10,0,0,10,1,0
2024-04-01,11200660,성수1가2동,CS300008,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-05-01,11200660,성수1가2동,CS300008,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-06-01,11200660,성수1가2동,CS300008,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-04-01,11200660,성수1가2동,CS300009,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-05-01,11200660,성수1가2동,CS300009,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-06-01,11200660,성수1가2동,CS300009,식품소매,식품/가공소매업,20242,4,4,0,0,0,0,0
2024-04-01,11200660,성수1가2동,CS300010,가공식품/반찬,식품/가공소매업,20242,38,42,2,1,0,0,4
2024-05-01,11200660,성수1가2동,CS300010,가공식품/반찬,식품/가공소매업,20242,38,42,2,1,0,0,4
2024-06-01,11200660,성수1가2동,CS300010,가공식품/반찬,식품/가공소매업,20242,38,42,2,1,0,0,4
2024-04-01,11200670,성수2가1동,CS100001,한식,음식업,20242,144,157,3,4,4,6,13
2024-05-01,11200670,성수2가1동,CS100001,한식,음식업,20242,144,157,3,4,4,6,13
2024-06-01,11200670,성수2가1동,CS100001,한식,음식업,20242,144,157,3,4,4,6,13
2024-04-01,11200670,성수2가1동,CS100002,중식,음식업,20242,10,11,9,1,9,1,1
2024-05-01,11200670,성수2가1동,CS100002,중식,음식업,20242,10,11,9,1,9,1,1
2024-06-01,11200670,성수2가1동,CS100002,중식,음식업,20242,10,11,9,1,9,1,1
2024-04-01,11200670,성수2가1동,CS100003,일식,음식업,20242,22,23,17,4,9,2,1
2024-05-01,11200670,성수2가1동,CS100003,일식,음식업,20242,22,23,17,4,9,2,1
2024-06-01,11200670,성수2가1동,CS100003,일식,음식업,20242,22,23,17,4,9,2,1
2024-04-01,11200670,성수2가1동,CS100004,양식,음식업,20242,55,58,3,2,5,3,3
2024-05-01,11200670,성수2가1동,CS100004,양식,음식업,20242,55,58,3,2,5,3,3
2024-06-01,11200670,성수2가1동,CS100004,양식,음식업,20242,55,58,3,2,5,3,3
2024-04-01,11200670,성수2가1동,CS100005,제과점,음료/디저트업,20242,28,30,3,1,3,1,2
2024-05-01,11200670,성수2가1동,CS100005,제과점,음료/디저트업,20242,28,30,3,1,3,1,2
2024-06-01,11200670,성수2가1동,CS100005,제과점,음료/디저트업,20242,28,30,3,1,3,1,2
2024-04-01,11200670,성수2가1동,CS100006,페스트푸드/분식류,음식업,20242,21,24,0,0,0,0,3
2024-05-01,11200670,성수2가1동,CS100006,페스트푸드/분식류,음식업,20242,21,24,0,0,0,0,3
2024-06-01,11200670,성수2가1동,CS100006,페스트푸드/분식류,음식업,20242,21,24,0,0,0,0,3
2024-04-01,11200670,성수2가1동,CS100007,치킨전문점,음식업,20242,8,14,0,0,0,0,6
2024-05-01,11200670,성수2가1동,CS100007,치킨전문점,음식업,20242,8,14,0,0,0,0,6
2024-06-01,11200670,성수2가1동,CS100007,치킨전문점,음식업,20242,8,14,0,0,0,0,6
2024-04-01,11200670,성수2가1동,CS100008,페스트푸드/분식류,음식업,20242,29,34,6,2,6,2,5
2024-05-01,11200670,성수2가1동,CS100008,페스트푸드/분식류,음식업,20242,29,34,6,2,6,2,5
2024-06-01,11200670,성수2가1동,CS100008,페스트푸드/분식류,음식업,20242,29,34,6,2,6,2,5
2024-04-01,11200670,성수2가1동,CS100009,호프-간이주점,주점업,20242,54,59,0,0,5,3,5
2024-05-01,11200670,성수2가1동,CS100009,호프-간이주점,주점업,20242,54,59,0,0,5,3,5
2024-06-01,11200670,성수2가1동,CS100009,호프-간이주점,주점업,20242,54,59,0,0,5,3,5
2024-04-01,11200670,성수2가1동,CS100010,커피전문점,음료/디저트업,20242,98,112,9,10,3,3,14
2024-05-01,11200670,성수2가1동,CS100010,커피전문점,음료/디저트업,20242,98,112,9,10,3,3,14
2024-06-01,11200670,성수2가1동,CS100010,커피전문점,음료/디저트업,20242,98,112,9,10,3,3,14
2024-04-01,11200670,성수2가1동,CS300001,식품소매,식품/가공소매업,20242,17,21,0,0,0,0,4
2024-05-01,11200670,성수2가1동,CS300001,식품소매,식품/가공소매업,20242,17,21,0,0,0,0,4
2024-06-01,11200670,성수2가1동,CS300001,식품소매,식품/가공소매업,20242,17,21,0,0,0,0,4
2024-04-01,11200670,성수2가1동,CS300006,식품소매,식품/가공소매업,20242,9,9,0,0,0,0,0
2024-05-01,11200670,성수2가1동,CS300006,식품소매,식품/가공소매업,20242,9,9,0,0,0,0,0
2024-06-01,11200670,성수2가1동,CS300006,식품소매,식품/가공소매업,20242,9,9,0,0,0,0,0
2024-04-01,11200670,성수2가1동,CS300007,식품소매,식품/가공소매업,20242,10,10,10,1,0,0,0
2024-05-01,11200670,성수2가1동,CS300007,식품소매,식품/가공소매업,20242,10,10,10,1,0,0,0
2024-06-01,11200670,성수2가1동,CS300007,식품소매,식품/가공소매업,20242,10,10,10,1,0,0,0
2024-04-01,11200670,성수2가1동,CS300008,식품소매,식품/가공소매업,20242,10,10,0,0,0,0,0
2024-05-01,11200670,성수2가1동,CS300008,식품소매,식품/가공소매업,20242,10,10,0,0,0,0,0
2024-06-01,11200670,성수2가1동,CS300008,식품소매,식품/가공소매업,20242,10,10,0,0,0,0,0
2024-04-01,11200670,성수2가1동,CS300009,식품소매,식품/가공소매업,20242,16,16,0,0,0,0,0
2024-05-01,11200670,성수2가1동,CS300009,식품소매,식품/가공소매업,20242,16,16,0,0,0,0,0
2024-06-01,11200670,성수2가1동,CS300009,식품소매,식품/가공소매업,20242,16,16,0,0,0,0,0
2024-04-01,11200670,성수2가1동,CS300010,가공식품/반찬,식품/가공소매업,20242,31,31,0,0,0,0,0
2024-05-01,11200670,성수2가1동,CS300010,가공식품/반찬,식품/가공소매업,20242,31,31,0,0,0,0,0
2024-06-01,11200670,성수2가1동,CS300010,가공식품/반찬,식품/가공소매업,20242,31,31,0,0,0,0,0
2024-04-01,11200690,성수2가3동,CS100001,한식,음식업,20242,259,294,4,11,4,13,35
2024-05-01,11200690,성수2가3동,CS100001,한식,음식업,20242,259,294,4,11,4,13,35
2024-06-01,11200690,성수2가3동,CS100001,한식,음식업,20242,259,294,4,11,4,13,35
2024-04-01,11200690,성수2가3동,CS100002,중식,음식업,20242,23,30,3,1,3,1,7
2024-05-01,11200690,성수2가3동,CS100002,중식,음식업,20242,23,30,3,1,3,1,7
2024-06-01,11200690,성수2가3동,CS100002,중식,음식업,20242,23,30,3,1,3,1,7
2024-04-01,11200690,성수2가3동,CS100003,일식,음식업,20242,54,62,8,5,5,3,8
2024-05-01,11200690,성수2가3동,CS100003,일식,음식업,20242,54,62,8,5,5,3,8
2024-06-01,11200690,성수2가3동,CS100003,일식,음식업,20242,54,62,8,5,5,3,8
2024-04-01,11200690,성수2가3동,CS100004,양식,음식업,20242,66,70,4,3,0,0,4
2024-05-01,11200690,성수2가3동,CS100004,양식,음식업,20242,66,70,4,3,0,0,4
2024-06-01,11200690,성수2가3동,CS100004,양식,음식업,20242,66,70,4,3,0,0,4
2024-04-01,11200690,성수2가3동,CS100005,제과점,음료/디저트업,20242,34,42,7,3,0,0,8
2024-05-01,11200690,성수2가3동,CS100005,제과점,음료/디저트업,20242,34,42,7,3,0,0,8
2024-06-01,11200690,성수2가3동,CS100005,제과점,음료/디저트업,20242,34,42,7,3,0,0,8
2024-04-01,11200690,성수2가3동,CS100006,페스트푸드/분식류,음식업,20242,24,38,3,1,3,1,14
2024-05-01,11200690,성수2가3동,CS100006,페스트푸드/분식류,음식업,20242,24,38,3,1,3,1,14
2024-06-01,11200690,성수2가3동,CS100006,페스트푸드/분식류,음식업,20242,24,38,3,1,3,1,14
2024-04-01,11200690,성수2가3동,CS100007,치킨전문점,음식업,20242,4,11,0,0,0,0,7
2024-05-01,11200690,성수2가3동,CS100007,치킨전문점,음식업,20242,4,11,0,0,0,0,7
2024-06-01,11200690,성수2가3동,CS100007,치킨전문점,음식업,20242,4,11,0,0,0,0,7
2024-04-01,11200690,성수2가3동,CS100008,페스트푸드/분식류,음식업,20242,25,31,3,1,3,1,6
2024-05-01,11200690,성수2가3동,CS100008,페스트푸드/분식류,음식업,20242,25,31,3,1,3,1,6
2024-06-01,11200690,성수2가3동,CS100008,페스트푸드/분식류,음식업,20242,25,31,3,1,3,1,6
2024-04-01,11200690,성수2가3동,CS100009,호프-간이주점,주점업,20242,55,66,2,1,5,3,11
2024-05-01,11200690,성수2가3동,CS100009,호프-간이주점,주점업,20242,55,66,2,1,5,3,11
2024-06-01,11200690,성수2가3동,CS100009,호프-간이주점,주점업,20242,55,66,2,1,5,3,11
2024-04-01,11200690,성수2가3동,CS100010,커피전문점,음료/디저트업,20242,167,204,4,9,2,3,37
2024-05-01,11200690,성수2가3동,CS100010,커피전문점,음료/디저트업,20242,167,204,4,9,2,3,37
2024-06-01,11200690,성수2가3동,CS100010,커피전문점,음료/디저트업,20242,167,204,4,9,2,3,37
2024-04-01,11200690,성수2가3동,CS300001,식품소매,식품/가공소매업,20242,28,44,9,4,0,0,16
2024-05-01,11200690,성수2가3동,CS300001,식품소매,식품/가공소매업,20242,28,44,9,4,0,0,16
2024-06-01,11200690,성수2가3동,CS300001,식품소매,식품/가공소매업,20242,28,44,9,4,0,0,16
2024-04-01,11200690,성수2가3동,CS300006,식품소매,식품/가공소매업,20242,5,5,0,0,0,0,0
2024-05-01,11200690,성수2가3동,CS300006,식품소매,식품/가공소매업,20242,5,5,0,0,0,0,0
2024-06-01,11200690,성수2가3동,CS300006,식품소매,식품/가공소매업,20242,5,5,0,0,0,0,0
2024-04-01,11200690,성수2가3동,CS300007,식품소매,식품/가공소매업,20242,18,18,0,0,0,0,0
2024-05-01,11200690,성수2가3동,CS300007,식품소매,식품/가공소매업,20242,18,18,0,0,0,0,0
2024-06-01,11200690,성수2가3동,CS300007,식품소매,식품/가공소매업,20242,18,18,0,0,0,0,0
2024-04-01,11200690,성수2가3동,CS300008,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
2024-05-01,11200690,성수2가3동,CS300008,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
2024-06-01,11200690,성수2가3동,CS300008,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
2024-04-01,11200690,성수2가3동,CS300009,식품소매,식품/가공소매업,20242,13,13,0,0,0,0,0
2024-05-01,11200690,성수2가3동,CS300009,식품소매,식품/가공소매업,20242,13,13,0,0,0,0,0
2024-06-01,11200690,성수2가3동,CS300009,식품소매,식품/가공소매업,20242,13,13,0,0,0,0,0
2024-04-01,11200690,성수2가3동,CS300010,가공식품/반찬,식품/가공소매업,20242,75,77,1,1,3,2,2
2024-05-01,11200690,성수2가3동,CS300010,가공식품/반찬,식품/가공소매업,20242,75,77,1,1,3,2,2
2024-06-01,11200690,성수2가3동,CS300010,가공식품/반찬,식품/가공소매업,20242,75,77,1,1,3,2,2
2024-04-01,11200720,송정동,CS100001,한식,음식업,20242,41,43,5,2,0,0,2
2024-05-01,11200720,송정동,CS100001,한식,음식업,20242,41,43,5,2,0,0,2
2024-06-01,11200720,송정동,CS100001,한식,음식업,20242,41,43,5,2,0,0,2
2024-04-01,11200720,송정동,CS100002,중식,음식업,20242,2,2,0,0,0,0,0
2024-05-01,11200720,송정동,CS100002,중식,음식업,20242,2,2,0,0,0,0,0
2024-06-01,11200720,송정동,CS100002,중식,음식업,20242,2,2,0,0,0,0,0
2024-04-01,11200720,송정동,CS100003,일식,음식업,20242,2,2,0,0,0,0,0
2024-05-01,11200720,송정동,CS100003,일식,음식업,20242,2,2,0,0,0,0,0
2024-06-01,11200720,송정동,CS100003,일식,음식업,20242,2,2,0,0,0,0,0
2024-04-01,11200720,송정동,CS100004,양식,음식업,20242,8,8,25,2,0,0,0
2024-05-01,11200720,송정동,CS100004,양식,음식업,20242,8,8,25,2,0,0,0
2024-06-01,11200720,송정동,CS100004,양식,음식업,20242,8,8,25,2,0,0,0
2024-04-01,11200720,송정동,CS100005,제과점,음료/디저트업,20242,6,6,0,0,0,0,0
2024-05-01,11200720,송정동,CS100005,제과점,음료/디저트업,20242,6,6,0,0,0,0,0
2024-06-01,11200720,송정동,CS100005,제과점,음료/디저트업,20242,6,6,0,0,0,0,0
2024-04-01,11200720,송정동,CS100006,페스트푸드/분식류,음식업,20242,3,4,0,0,0,0,1
2024-05-01,11200720,송정동,CS100006,페스트푸드/분식류,음식업,20242,3,4,0,0,0,0,1
2024-06-01,11200720,송정동,CS100006,페스트푸드/분식류,음식업,20242,3,4,0,0,0,0,1
2024-04-01,11200720,송정동,CS100007,치킨전문점,음식업,20242,3,4,0,0,0,0,1
2024-05-01,11200720,송정동,CS100007,치킨전문점,음식업,20242,3,4,0,0,0,0,1
2024-06-01,11200720,송정동,CS100007,치킨전문점,음식업,20242,3,4,0,0,0,0,1
2024-04-01,11200720,송정동,CS100008,페스트푸드/분식류,음식업,20242,6,6,0,0,0,0,0
2024-05-01,11200720,송정동,CS100008,페스트푸드/분식류,음식업,20242,6,6,0,0,0,0,0
2024-06-01,11200720,송정동,CS100008,페스트푸드/분식류,음식업,20242,6,6,0,0,0,0,0
2024-04-01,11200720,송정동,CS100009,호프-간이주점,주점업,20242,5,5,0,0,0,0,0
2024-05-01,11200720,송정동,CS100009,호프-간이주점,주점업,20242,5,5,0,0,0,0,0
2024-06-01,11200720,송정동,CS100009,호프-간이주점,주점업,20242,5,5,0,0,0,0,0
2024-04-01,11200720,송정동,CS100010,커피전문점,음료/디저트업,20242,22,24,8,2,4,1,2
2024-05-01,11200720,송정동,CS100010,커피전문점,음료/디저트업,20242,22,24,8,2,4,1,2
2024-06-01,11200720,송정동,CS100010,커피전문점,음료/디저트업,20242,22,24,8,2,4,1,2
2024-04-01,11200720,송정동,CS300001,식품소매,식품/가공소매업,20242,9,11,0,0,9,1,2
2024-05-01,11200720,송정동,CS300001,식품소매,식품/가공소매업,20242,9,11,0,0,9,1,2
2024-06-01,11200720,송정동,CS300001,식품소매,식품/가공소매업,20242,9,11,0,0,9,1,2
2024-04-01,11200720,송정동,CS300006,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
2024-05-01,11200720,송정동,CS300006,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
2024-06-01,11200720,송정동,CS300006,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
2024-04-01,11200720,송정동,CS300007,식품소매,식품/가공소매업,20242,6,6,0,0,0,0,0
2024-05-01,11200720,송정동,CS300007,식품소매,식품/가공소매업,20242,6,6,0,0,0,0,0
2024-06-01,11200720,송정동,CS300007,식품소매,식품/가공소매업,20242,6,6,0,0,0,0,0
2024-04-01,11200720,송정동,CS300008,식품소매,식품/가공소매업,20242,2,2,0,0,0,0,0
